Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[20]     0.0    0.00    0.00      60         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [20]
-----------------------------------------------
                0.00    0.00      15/45          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [61]
                0.00    0.00      30/45          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [62]
[21]     0.0    0.00    0.00      45         std::_Bit_iterator::_Bit_iterator() [21]
                0.00    0.00      45/225         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [9]
-----------------------------------------------
                0.00    0.00      42/42          std::allocator<unsigned long>::~allocator() [23]
[22]     0.0    0.00    0.00      42         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [22]
-----------------------------------------------
                0.00    0.00      12/42          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
                0.00    0.00      15/42          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [59]
                0.00    0.00      15/42          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [63]
[23]     0.0    0.00    0.00      42         std::allocator<unsigned long>::~allocator() [23]
                0.00    0.00      42/42          __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [22]
-----------------------------------------------
                0.00    0.00      12/37          std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
                0.00    0.00      25/37          std::vector<bool, std::allocator<bool> >::begin() const [33]
[24]     0.0    0.00    0.00      37         std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [24]
                0.00    0.00      37/225         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [9]
-----------------------------------------------
                0.00    0.00      10/36          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
                0.00    0.00      10/36          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [125]
                0.00    0.00      16/36          bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [105]
[25]     0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [25]
-----------------------------------------------
                0.00    0.00      36/36          unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [85]
[26]     0.0    0.00    0.00      36         unsigned long* std::__niter_base<unsigned long*>(unsigned long*) [26]
-----------------------------------------------
                0.00    0.00      15/34          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [67]
                0.00    0.00      19/34          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [43]
[27]     0.0    0.00    0.00      34         unsigned long* std::__addressof<unsigned long>(unsigned long&) [27]
-----------------------------------------------
                0.00    0.00      15/30          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [67]
                0.00    0.00      15/30          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [57]
[28]     0.0    0.00    0.00      30         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [28]
-----------------------------------------------
                0.00    0.00      30/30          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [102]
[29]     0.0    0.00    0.00      30         int* std::__niter_base<int*>(int*) [29]
-----------------------------------------------
                0.00    0.00      27/27          std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [31]
[30]     0.0    0.00    0.00      27         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [30]
-----------------------------------------------
                0.00    0.00      12/27          std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [76]
                0.00    0.00      15/27          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [58]
[31]     0.0    0.00    0.00      27         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [31]
                0.00    0.00      27/27          __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [30]
-----------------------------------------------
                0.00    0.00      12/25          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
                0.00    0.00      13/25          std::vector<bool, std::allocator<bool> >::size() const [69]
[32]     0.0    0.00    0.00      25         std::vector<bool, std::allocator<bool> >::end() const [32]
                0.00    0.00      25/25          std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [34]
-----------------------------------------------
                0.00    0.00      12/25          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
                0.00    0.00      13/25          std::vector<bool, std::allocator<bool> >::size() const [69]
[33]     0.0    0.00    0.00      25         std::vector<bool, std::allocator<bool> >::begin() const [33]
                0.00    0.00      25/37          std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [24]
-----------------------------------------------
                0.00    0.00      25/25          std::vector<bool, std::allocator<bool> >::end() const [32]
[34]     0.0    0.00    0.00      25         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [34]
                0.00    0.00      25/225         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [9]
-----------------------------------------------
                0.00    0.00       5/25          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
                0.00    0.00      10/25          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [96]
                0.00    0.00      10/25          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [92]
[35]     0.0    0.00    0.00      25         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [35]
-----------------------------------------------
                0.00    0.00      12/25          std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [74]
                0.00    0.00      13/25          std::vector<bool, std::allocator<bool> >::size() const [69]
[36]     0.0    0.00    0.00      25         std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [36]
-----------------------------------------------
                0.00    0.00      12/24          void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [179]
                0.00    0.00      12/24          std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&) [194]
[37]     0.0    0.00    0.00      24         std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&) [37]
-----------------------------------------------
                0.00    0.00      24/24          unsigned long* std::copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [88]
[38]     0.0    0.00    0.00      24         unsigned long* std::__miter_base<unsigned long*>(unsigned long*) [38]
-----------------------------------------------
                0.00    0.00      24/24          std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [89]
[39]     0.0    0.00    0.00      24         std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [39]
-----------------------------------------------
                0.00    0.00      24/24          std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [86]
[40]     0.0    0.00    0.00      24         std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [40]
-----------------------------------------------
                0.00    0.00      10/22          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [92]
                0.00    0.00      12/22          void std::_Construct<std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > const&>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > const&) [79]
[41]     0.0    0.00    0.00      22         operator new(unsigned long, void*) [41]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [128]
[42]     0.0    0.00    0.00      20         std::vector<int, std::allocator<int> >::size() const [42]
-----------------------------------------------
                0.00    0.00       4/19          std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [148]
                0.00    0.00      15/19          std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [60]
[43]     0.0    0.00    0.00      19         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [43]
                0.00    0.00      19/34          unsigned long* std::__addressof<unsigned long>(unsigned long&) [27]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<int, std::allocator<int> >::begin() [108]
                0.00    0.00       8/16          std::vector<int, std::allocator<int> >::end() [107]
[44]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [44]
-----------------------------------------------
                0.00    0.00       6/16          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [112]
                0.00    0.00      10/16          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [95]
[45]     0.0    0.00    0.00      16         __gnu_cxx::new_allocator<int>::max_size() const [45]
-----------------------------------------------
                0.00    0.00       1/16          std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) [231]
                0.00    0.00      15/16          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [67]
[46]     0.0    0.00    0.00      16         std::_Bit_iterator::operator+(long) const [46]
                0.00    0.00      16/16          std::_Bit_iterator::operator+=(long) [47]
-----------------------------------------------
                0.00    0.00      16/16          std::_Bit_iterator::operator+(long) const [46]
[47]     0.0    0.00    0.00      16         std::_Bit_iterator::operator+=(long) [47]
                0.00    0.00      16/16          std::_Bit_iterator_base::_M_incr(long) [48]
-----------------------------------------------
                0.00    0.00      16/16          std::_Bit_iterator::operator+=(long) [47]
[48]     0.0    0.00    0.00      16         std::_Bit_iterator_base::_M_incr(long) [48]
-----------------------------------------------
                0.00    0.00       3/15          std::allocator<bool>::allocator() [151]
                0.00    0.00      12/15          std::allocator<bool>::allocator<unsigned long>(std::allocator<unsigned long> const&) [73]
[49]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<bool>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator<bool>::~allocator() [55]
[50]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<bool>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [65]
[51]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [51]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [66]
[52]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [52]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<unsigned long>::max_size() const [54]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [56]
[53]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [53]
-----------------------------------------------
                0.00    0.00      15/15          __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [52]
[54]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<unsigned long>::max_size() const [54]
-----------------------------------------------
                0.00    0.00       1/15          kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
                0.00    0.00       2/15          main [6]
                0.00    0.00      12/15          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[55]     0.0    0.00    0.00      15         std::allocator<bool>::~allocator() [55]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<bool>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [63]
[56]     0.0    0.00    0.00      15         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [56]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<unsigned long>::new_allocator() [53]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [67]
[57]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [57]
                0.00    0.00      15/30          std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [28]
                0.00    0.00      15/15          std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [66]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [63]
[58]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [58]
                0.00    0.00      15/27          std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [31]
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [62]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [64]
[59]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [59]
                0.00    0.00      15/42          std::allocator<unsigned long>::~allocator() [23]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [64]
[60]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [60]
                0.00    0.00      15/19          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [43]
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [61]
                0.00    0.00      15/15          std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [65]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [60]
[61]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [61]
                0.00    0.00      15/45          std::_Bit_iterator::_Bit_iterator() [21]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [58]
[62]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [62]
                0.00    0.00      30/45          std::_Bit_iterator::_Bit_iterator() [21]
-----------------------------------------------
                0.00    0.00       3/15          std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [164]
                0.00    0.00      12/15          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[63]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [63]
                0.00    0.00      15/15          std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [56]
                0.00    0.00      15/42          std::allocator<unsigned long>::~allocator() [23]
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [58]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<bool, std::allocator<bool> >::~vector() [68]
[64]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [64]
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [60]
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [59]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [60]
[65]     0.0    0.00    0.00      15         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [65]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [51]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [57]
[66]     0.0    0.00    0.00      15         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [66]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [52]
-----------------------------------------------
                0.00    0.00       3/15          std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [164]
                0.00    0.00      12/15          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[67]     0.0    0.00    0.00      15         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [67]
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [57]
                0.00    0.00      15/30          std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [28]
                0.00    0.00      15/34          unsigned long* std::__addressof<unsigned long>(unsigned long&) [27]
                0.00    0.00      15/118         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [13]
                0.00    0.00      15/16          std::_Bit_iterator::operator+(long) const [46]
-----------------------------------------------
                0.00    0.00       1/15          kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
                0.00    0.00       2/15          main [6]
                0.00    0.00      12/15          void std::_Destroy<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*) [91]
[68]     0.0    0.00    0.00      15         std::vector<bool, std::allocator<bool> >::~vector() [68]
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [64]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) [231]
                0.00    0.00      12/13          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[69]     0.0    0.00    0.00      13         std::vector<bool, std::allocator<bool> >::size() const [69]
                0.00    0.00      13/25          std::vector<bool, std::allocator<bool> >::begin() const [33]
                0.00    0.00      13/25          std::vector<bool, std::allocator<bool> >::end() const [32]
                0.00    0.00      13/25          std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [36]
-----------------------------------------------
                0.00    0.00       3/13          std::vector<int, std::allocator<int> >::~vector() [166]
                0.00    0.00      10/13          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
[70]     0.0    0.00    0.00      13         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [70]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[71]     0.0    0.00    0.00      12         __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_select_on_copy(std::allocator<unsigned long> const&) [71]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [76]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[72]     0.0    0.00    0.00      12         std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [72]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[73]     0.0    0.00    0.00      12         std::allocator<bool>::allocator<unsigned long>(std::allocator<unsigned long> const&) [73]
                0.00    0.00      12/15          __gnu_cxx::new_allocator<bool>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00      12/12          std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [84]
[74]     0.0    0.00    0.00      12         std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [74]
                0.00    0.00      72/72          std::_Bit_const_iterator::operator*() const [16]
                0.00    0.00      72/162         std::_Bit_iterator::operator*() const [10]
                0.00    0.00      72/92          std::_Bit_reference::operator=(bool) [14]
                0.00    0.00      72/72          std::_Bit_const_iterator::operator++() [18]
                0.00    0.00      72/72          std::_Bit_iterator::operator++() [17]
                0.00    0.00      12/25          std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [36]
-----------------------------------------------
                0.00    0.00      12/12          unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [83]
[75]     0.0    0.00    0.00      12         unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [75]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_select_on_copy(std::allocator<unsigned long> const&) [71]
[76]     0.0    0.00    0.00      12         std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [76]
                0.00    0.00      12/27          std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [31]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
[77]     0.0    0.00    0.00      12         std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
                0.00    0.00      12/12          unsigned long* std::copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [88]
                0.00    0.00      12/118         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [13]
                0.00    0.00      12/37          std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [24]
                0.00    0.00      12/12          std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [89]
-----------------------------------------------
                0.00    0.00      12/12          void std::_Construct<std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > const&>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > const&) [79]
[78]     0.0    0.00    0.00      12         std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
                0.00    0.00      12/12          std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [72]
                0.00    0.00      12/12          __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_select_on_copy(std::allocator<unsigned long> const&) [71]
                0.00    0.00      12/12          std::allocator<bool>::allocator<unsigned long>(std::allocator<unsigned long> const&) [73]
                0.00    0.00      12/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [63]
                0.00    0.00      12/42          std::allocator<unsigned long>::~allocator() [23]
                0.00    0.00      12/15          std::allocator<bool>::~allocator() [55]
                0.00    0.00      12/13          std::vector<bool, std::allocator<bool> >::size() const [69]
                0.00    0.00      12/15          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [67]
                0.00    0.00      12/25          std::vector<bool, std::allocator<bool> >::end() const [32]
                0.00    0.00      12/25          std::vector<bool, std::allocator<bool> >::begin() const [33]
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&) [194]
[79]     0.0    0.00    0.00      12         void std::_Construct<std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > const&>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > const&) [79]
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> > const& std::forward<std::vector<bool, std::allocator<bool> > const&>(std::remove_reference<std::vector<bool, std::allocator<bool> > const&>::type&) [90]
                0.00    0.00      12/22          operator new(unsigned long, void*) [41]
                0.00    0.00      12/12          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [78]
-----------------------------------------------
                0.00    0.00      12/12          std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [86]
[80]     0.0    0.00    0.00      12         std::_Bit_iterator std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator) [80]
-----------------------------------------------
                0.00    0.00      12/12          unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [85]
[81]     0.0    0.00    0.00      12         unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*) [81]
-----------------------------------------------
                0.00    0.00      12/12          std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [86]
[82]     0.0    0.00    0.00      12         std::_Bit_iterator std::__niter_wrap<std::_Bit_iterator>(std::_Bit_iterator const&, std::_Bit_iterator) [82]
-----------------------------------------------
                0.00    0.00      12/12          unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [85]
[83]     0.0    0.00    0.00      12         unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [83]
                0.00    0.00      12/12          unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [75]
-----------------------------------------------
